config_id,K,lambda_cost,lambda_safety,noise_sigma,seed,jaccard_vs_baseline,selected_n,total_benefit,total_cost,total_safety,objective,objective_norm
K50_lc0.5_ls2_sig0.05_seed1,50,0.5,2.0,0.05,1,0.0,50,32.48641817473249,88.51115764136664,0.0,-11.769160645950826,0.9587491870115793
K50_lc0.5_ls2_sig0.05_seed2,50,0.5,2.0,0.05,2,0.0,50,32.662035400184735,88.91379575216887,0.0,-11.794862475899698,0.958647877454643
K50_lc0.5_ls2_sig0.05_seed3,50,0.5,2.0,0.05,3,0.010101010101010102,50,32.28526507502203,88.39827706094918,0.0,-11.91387345545256,0.9581787688490288
K50_lc0.5_ls2_sig0.05_seed4,50,0.5,2.0,0.05,4,0.010101010101010102,50,32.595855692085195,88.89474566833618,0.0,-11.851517142082898,0.9584245603157151
K50_lc0.5_ls2_sig0.1_seed0,50,0.5,2.0,0.1,0,0.0,50,36.2871157573538,80.91317752361317,0.0,-4.169473004452783,0.9887050691159136
K50_lc0.5_ls2_sig0.1_seed1,50,0.5,2.0,0.1,1,0.0,50,36.072042982284216,79.95721665864234,0.0,-3.9065653470369526,0.9897413789172363
K50_lc0.5_ls2_sig0.1_seed2,50,0.5,2.0,0.1,2,0.0,50,36.67356591662455,81.01347148344941,0.0,-3.833169825100157,0.9900306839131574
K50_lc0.5_ls2_sig0.1_seed3,50,0.5,2.0,0.1,3,0.0,50,35.592060890278646,79.6127281856432,0.0,-4.214303202542958,0.9885283607836698
K50_lc0.5_ls2_sig0.1_seed4,50,0.5,2.0,0.1,4,0.010101010101010102,50,36.47021834732123,80.87789254348885,0.0,-3.9687279244231988,0.9894963511046041
K50_lc1_ls0.5_sig0_seed0,50,1.0,0.5,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls0.5_sig0_seed1,50,1.0,0.5,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls0.5_sig0_seed2,50,1.0,0.5,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls0.5_sig0_seed3,50,1.0,0.5,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls0.5_sig0_seed4,50,1.0,0.5,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls0.5_sig0.05_seed0,50,1.0,0.5,0.05,0,0.0,50,31.536425906408482,87.52256812205016,0.0,-55.98614221564168,0.7844579859260975
K50_lc1_ls0.5_sig0.05_seed1,50,1.0,0.5,0.05,1,0.0,50,31.693220153113735,87.34092580136948,0.0,-55.647705648255744,0.7857920099532233
K50_lc1_ls0.5_sig0.05_seed2,50,1.0,0.5,0.05,2,0.0,50,31.204225793481292,86.86598931009705,0.0,-55.66176351661576,0.7857365976958915
K50_lc1_ls0.5_sig0.05_seed3,50,1.0,0.5,0.05,3,0.010101010101010102,50,31.370084650418402,87.01349962347365,0.0,-55.64341497305524,0.7858089226168111
K50_lc1_ls0.5_sig0.05_seed4,50,1.0,0.5,0.05,4,0.010101010101010102,50,31.674490571683336,87.64578035458923,0.0,-55.9712897829059,0.784516530138042
K50_lc1_ls0.5_sig0.1_seed0,50,1.0,0.5,0.1,0,0.0,50,33.614419641907006,76.99804364227222,0.0,-43.38362400036522,0.8341336525696982
K50_lc1_ls0.5_sig0.1_seed1,50,1.0,0.5,0.1,1,0.0,50,33.798233257405016,76.55368160142466,0.0,-42.75544834401964,0.8366097485344254
K50_lc1_ls0.5_sig0.1_seed2,50,1.0,0.5,0.1,2,0.0,50,33.68939966899283,76.56620596240066,0.0,-42.87680629340783,0.8361313888181069
K50_lc1_ls0.5_sig0.1_seed3,50,1.0,0.5,0.1,3,0.010101010101010102,50,33.110442880465065,75.97567537252559,0.0,-42.86523249206052,0.8361770095653026
K50_lc1_ls0.5_sig0.1_seed4,50,1.0,0.5,0.1,4,0.010101010101010102,50,34.020533800206515,77.29070581151338,0.0,-43.27017201130686,0.8345808491610655
K50_lc1_ls1_sig0_seed0,50,1.0,1.0,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls1_sig0_seed1,50,1.0,1.0,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls1_sig0_seed2,50,1.0,1.0,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls1_sig0_seed3,50,1.0,1.0,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls1_sig0_seed4,50,1.0,1.0,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls1_sig0.05_seed0,50,1.0,1.0,0.05,0,0.0,50,31.536425906408482,87.52256812205016,0.0,-55.98614221564168,0.7844579859260975
K50_lc1_ls1_sig0.05_seed1,50,1.0,1.0,0.05,1,0.0,50,31.693220153113735,87.34092580136948,0.0,-55.647705648255744,0.7857920099532233
K50_lc1_ls1_sig0.05_seed2,50,1.0,1.0,0.05,2,0.0,50,31.204225793481292,86.86598931009705,0.0,-55.66176351661576,0.7857365976958915
K50_lc1_ls1_sig0.05_seed3,50,1.0,1.0,0.05,3,0.010101010101010102,50,31.370084650418402,87.01349962347365,0.0,-55.64341497305524,0.7858089226168111
K50_lc1_ls1_sig0.05_seed4,50,1.0,1.0,0.05,4,0.010101010101010102,50,31.674490571683336,87.64578035458923,0.0,-55.9712897829059,0.784516530138042
K50_lc1_ls1_sig0.1_seed0,50,1.0,1.0,0.1,0,0.0,50,33.614419641907006,76.99804364227222,0.0,-43.38362400036522,0.8341336525696982
K50_lc1_ls1_sig0.1_seed1,50,1.0,1.0,0.1,1,0.0,50,33.798233257405016,76.55368160142466,0.0,-42.75544834401964,0.8366097485344254
K50_lc1_ls1_sig0.1_seed2,50,1.0,1.0,0.1,2,0.0,50,33.68939966899283,76.56620596240066,0.0,-42.87680629340783,0.8361313888181069
K50_lc1_ls1_sig0.1_seed3,50,1.0,1.0,0.1,3,0.010101010101010102,50,33.110442880465065,75.97567537252559,0.0,-42.86523249206052,0.8361770095653026
K50_lc1_ls1_sig0.1_seed4,50,1.0,1.0,0.1,4,0.010101010101010102,50,34.020533800206515,77.29070581151338,0.0,-43.27017201130686,0.8345808491610655
K50_lc1_ls2_sig0_seed0,50,1.0,2.0,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls2_sig0_seed1,50,1.0,2.0,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls2_sig0_seed2,50,1.0,2.0,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls2_sig0_seed3,50,1.0,2.0,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls2_sig0_seed4,50,1.0,2.0,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-70.0,0.7292192062000933
K50_lc1_ls2_sig0.05_seed0,50,1.0,2.0,0.05,0,0.0,50,31.536425906408482,87.52256812205016,0.0,-55.98614221564168,0.7844579859260975
K50_lc1_ls2_sig0.05_seed1,50,1.0,2.0,0.05,1,0.0,50,31.693220153113735,87.34092580136948,0.0,-55.647705648255744,0.7857920099532233
K50_lc1_ls2_sig0.05_seed2,50,1.0,2.0,0.05,2,0.0,50,31.204225793481292,86.86598931009705,0.0,-55.66176351661576,0.7857365976958915
K50_lc1_ls2_sig0.05_seed3,50,1.0,2.0,0.05,3,0.010101010101010102,50,31.370084650418402,87.01349962347365,0.0,-55.64341497305524,0.7858089226168111
K50_lc1_ls2_sig0.05_seed4,50,1.0,2.0,0.05,4,0.010101010101010102,50,31.674490571683336,87.64578035458923,0.0,-55.9712897829059,0.784516530138042
K50_lc1_ls2_sig0.1_seed0,50,1.0,2.0,0.1,0,0.0,50,33.614419641907006,76.99804364227222,0.0,-43.38362400036522,0.8341336525696982
K50_lc1_ls2_sig0.1_seed1,50,1.0,2.0,0.1,1,0.0,50,33.798233257405016,76.55368160142466,0.0,-42.75544834401964,0.8366097485344254
K50_lc1_ls2_sig0.1_seed2,50,1.0,2.0,0.1,2,0.0,50,33.68939966899283,76.56620596240066,0.0,-42.87680629340783,0.8361313888181069
K50_lc1_ls2_sig0.1_seed3,50,1.0,2.0,0.1,3,0.010101010101010102,50,33.110442880465065,75.97567537252559,0.0,-42.86523249206052,0.8361770095653026
K50_lc1_ls2_sig0.1_seed4,50,1.0,2.0,0.1,4,0.010101010101010102,50,34.020533800206515,77.29070581151338,0.0,-43.27017201130686,0.8345808491610655
K50_lc2_ls0.5_sig0_seed0,50,2.0,0.5,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls0.5_sig0_seed1,50,2.0,0.5,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls0.5_sig0_seed2,50,2.0,0.5,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls0.5_sig0_seed3,50,2.0,0.5,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls0.5_sig0_seed4,50,2.0,0.5,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls0.5_sig0.05_seed0,50,2.0,0.5,0.05,0,0.0,50,30.91864929068307,87.05722364803442,0.0,-143.19579800538577,0.44070146718025666
K50_lc2_ls0.5_sig0.05_seed1,50,2.0,0.5,0.05,1,0.0,50,30.940941580004147,86.74711811796126,0.0,-142.5532946559184,0.4432340389774431
K50_lc2_ls0.5_sig0.05_seed2,50,2.0,0.5,0.05,2,0.0,50,30.38644311236667,86.27523494825817,0.0,-142.16402678414968,0.4447684260501479
K50_lc2_ls0.5_sig0.05_seed3,50,2.0,0.5,0.05,3,0.010101010101010102,50,30.680257063051204,86.45851569078692,0.0,-142.23677431852263,0.44448167524329135
K50_lc2_ls0.5_sig0.05_seed4,50,2.0,0.5,0.05,4,0.010101010101010102,50,30.873969721106732,87.08994801356894,0.0,-143.30592630603115,0.4402673716560578
K50_lc2_ls0.5_sig0.1_seed0,50,2.0,0.5,0.1,0,0.0,50,32.24714732925639,75.96692411206887,0.0,-119.68670089488134,0.533367873306759
K50_lc2_ls0.5_sig0.1_seed1,50,2.0,0.5,0.1,1,0.0,50,32.190499977182455,75.37727856522976,0.0,-118.56405715327706,0.5377930267018843
K50_lc2_ls0.5_sig0.1_seed2,50,2.0,0.5,0.1,2,0.0,50,31.0068733386971,74.5274467459667,0.0,-118.0480201532363,0.5398271028723688
K50_lc2_ls0.5_sig0.1_seed3,50,2.0,0.5,0.1,3,0.010101010101010102,50,31.627133438834736,74.84868773220423,0.0,-118.07024202557372,0.5397395103528758
K50_lc2_ls0.5_sig0.1_seed4,50,2.0,0.5,0.1,4,0.010101010101010102,50,32.2822473961977,76.06994769000126,0.0,-119.85764798380481,0.5326940468176402
K50_lc2_ls1_sig0_seed0,50,2.0,1.0,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls1_sig0_seed1,50,2.0,1.0,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls1_sig0_seed2,50,2.0,1.0,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls1_sig0_seed3,50,2.0,1.0,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls1_sig0_seed4,50,2.0,1.0,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls1_sig0.05_seed0,50,2.0,1.0,0.05,0,0.0,50,30.91864929068307,87.05722364803442,0.0,-143.19579800538577,0.44070146718025666
K50_lc2_ls1_sig0.05_seed1,50,2.0,1.0,0.05,1,0.0,50,30.940941580004147,86.74711811796126,0.0,-142.5532946559184,0.4432340389774431
K50_lc2_ls1_sig0.05_seed2,50,2.0,1.0,0.05,2,0.0,50,30.38644311236667,86.27523494825817,0.0,-142.16402678414968,0.4447684260501479
K50_lc2_ls1_sig0.05_seed3,50,2.0,1.0,0.05,3,0.010101010101010102,50,30.680257063051204,86.45851569078692,0.0,-142.23677431852263,0.44448167524329135
K50_lc2_ls1_sig0.05_seed4,50,2.0,1.0,0.05,4,0.010101010101010102,50,30.873969721106732,87.08994801356894,0.0,-143.30592630603115,0.4402673716560578
K50_lc2_ls1_sig0.1_seed0,50,2.0,1.0,0.1,0,0.0,50,32.24714732925639,75.96692411206887,0.0,-119.68670089488134,0.533367873306759
K50_lc2_ls1_sig0.1_seed1,50,2.0,1.0,0.1,1,0.0,50,32.190499977182455,75.37727856522976,0.0,-118.56405715327706,0.5377930267018843
K50_lc2_ls1_sig0.1_seed2,50,2.0,1.0,0.1,2,0.0,50,31.0068733386971,74.5274467459667,0.0,-118.0480201532363,0.5398271028723688
K50_lc2_ls1_sig0.1_seed3,50,2.0,1.0,0.1,3,0.010101010101010102,50,31.627133438834736,74.84868773220423,0.0,-118.07024202557372,0.5397395103528758
K50_lc2_ls1_sig0.1_seed4,50,2.0,1.0,0.1,4,0.010101010101010102,50,32.2822473961977,76.06994769000126,0.0,-119.85764798380481,0.5326940468176402
K50_lc2_ls2_sig0_seed0,50,2.0,2.0,0.0,0,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls2_sig0_seed1,50,2.0,2.0,0.0,1,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls2_sig0_seed2,50,2.0,2.0,0.0,2,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls2_sig0_seed3,50,2.0,2.0,0.0,3,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls2_sig0_seed4,50,2.0,2.0,0.0,4,1.0,50,30.000000000000004,100.0,0.0,-170.0,0.335046662308151
K50_lc2_ls2_sig0.05_seed0,50,2.0,2.0,0.05,0,0.0,50,30.91864929068307,87.05722364803442,0.0,-143.19579800538577,0.44070146718025666
K50_lc2_ls2_sig0.05_seed1,50,2.0,2.0,0.05,1,0.0,50,30.940941580004147,86.74711811796126,0.0,-142.5532946559184,0.4432340389774431
K50_lc2_ls2_sig0.05_seed2,50,2.0,2.0,0.05,2,0.0,50,30.38644311236667,86.27523494825817,0.0,-142.16402678414968,0.4447684260501479
K50_lc2_ls2_sig0.05_seed3,50,2.0,2.0,0.05,3,0.010101010101010102,50,30.680257063051204,86.45851569078692,0.0,-142.23677431852263,0.44448167524329135
K50_lc2_ls2_sig0.05_seed4,50,2.0,2.0,0.05,4,0.010101010101010102,50,30.873969721106732,87.08994801356894,0.0,-143.30592630603115,0.4402673716560578
K50_lc2_ls2_sig0.1_seed0,50,2.0,2.0,0.1,0,0.0,50,32.24714732925639,75.96692411206887,0.0,-119.68670089488134,0.533367873306759
K50_lc2_ls2_sig0.1_seed1,50,2.0,2.0,0.1,1,0.0,50,32.190499977182455,75.37727856522976,0.0,-118.56405715327706,0.5377930267018843
K50_lc2_ls2_sig0.1_seed2,50,2.0,2.0,0.1,2,0.0,50,31.0068733386971,74.5274467459667,0.0,-118.0480201532363,0.5398271028723688
K50_lc2_ls2_sig0.1_seed3,50,2.0,2.0,0.1,3,0.010101010101010102,50,31.627133438834736,74.84868773220423,0.0,-118.07024202557372,0.5397395103528758
K50_lc2_ls2_sig0.1_seed4,50,2.0,2.0,0.1,4,0.010101010101010102,50,32.2822473961977,76.06994769000126,0.0,-119.85764798380481,0.5326940468176402
K75_lc0.5_ls0.5_sig0_seed0,75,0.5,0.5,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls0.5_sig0_seed1,75,0.5,0.5,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls0.5_sig0_seed2,75,0.5,0.5,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls0.5_sig0_seed3,75,0.5,0.5,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls0.5_sig0_seed4,75,0.5,0.5,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls0.5_sig0.05_seed0,75,0.5,0.5,0.05,0,0.0,75,48.71363949273486,134.33107015044772,0.0,-18.451895582488994,0.9324076807106711
K75_lc0.5_ls0.5_sig0.05_seed1,75,0.5,0.5,0.05,1,0.0,75,48.618178773594714,133.69487072804802,0.0,-18.229256590429294,0.9332852624893683
K75_lc0.5_ls0.5_sig0.05_seed2,75,0.5,0.5,0.05,2,0.0,75,48.97967937405566,134.21029999053124,0.0,-18.125470621209963,0.933694358284443
K75_lc0.5_ls0.5_sig0.05_seed3,75,0.5,0.5,0.05,3,0.008064516129032258,75,48.26890294646219,133.37557129696557,0.0,-18.418882702020596,0.9325378084214254
K75_lc0.5_ls0.5_sig0.05_seed4,75,0.5,0.5,0.05,4,0.008064516129032258,75,48.78143269991062,134.2650269827892,0.0,-18.351080791483987,0.932805064936995
K75_lc0.5_ls0.5_sig0.1_seed0,75,0.5,0.5,0.1,0,0.0,75,54.54402150265943,123.61754360378316,0.0,-7.264750299232148,0.976504335862572
K75_lc0.5_ls0.5_sig0.1_seed1,75,0.5,0.5,0.1,1,0.0,75,53.66737528285159,121.21931108746855,0.0,-6.94228026088269,0.9777754242160235
K75_lc0.5_ls0.5_sig0.1_seed2,75,0.5,0.5,0.1,2,0.0,75,54.34964738184276,121.9355382827526,0.0,-6.618121759533544,0.9790531680270333
K75_lc0.5_ls0.5_sig0.1_seed3,75,0.5,0.5,0.1,3,0.008064516129032258,75,52.707731043585234,120.26444868298239,0.0,-7.424493297905961,0.9758746728210103
K75_lc0.5_ls0.5_sig0.1_seed4,75,0.5,0.5,0.1,4,0.008064516129032258,75,53.785514520692175,121.76270510982306,0.0,-7.095838034219355,0.9771701416345185
K75_lc0.5_ls1_sig0_seed0,75,0.5,1.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls1_sig0_seed1,75,0.5,1.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls1_sig0_seed2,75,0.5,1.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls1_sig0_seed3,75,0.5,1.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls1_sig0_seed4,75,0.5,1.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls1_sig0.05_seed0,75,0.5,1.0,0.05,0,0.0,75,48.71363949273486,134.33107015044772,0.0,-18.451895582488994,0.9324076807106711
K75_lc0.5_ls1_sig0.05_seed1,75,0.5,1.0,0.05,1,0.0,75,48.618178773594714,133.69487072804802,0.0,-18.229256590429294,0.9332852624893683
K75_lc0.5_ls1_sig0.05_seed2,75,0.5,1.0,0.05,2,0.0,75,48.97967937405566,134.21029999053124,0.0,-18.125470621209963,0.933694358284443
K75_lc0.5_ls1_sig0.05_seed3,75,0.5,1.0,0.05,3,0.008064516129032258,75,48.26890294646219,133.37557129696557,0.0,-18.418882702020596,0.9325378084214254
K75_lc0.5_ls1_sig0.05_seed4,75,0.5,1.0,0.05,4,0.008064516129032258,75,48.78143269991062,134.2650269827892,0.0,-18.351080791483987,0.932805064936995
K75_lc0.5_ls1_sig0.1_seed0,75,0.5,1.0,0.1,0,0.0,75,54.54402150265943,123.61754360378316,0.0,-7.264750299232148,0.976504335862572
K75_lc0.5_ls1_sig0.1_seed1,75,0.5,1.0,0.1,1,0.0,75,53.66737528285159,121.21931108746855,0.0,-6.94228026088269,0.9777754242160235
K75_lc0.5_ls1_sig0.1_seed2,75,0.5,1.0,0.1,2,0.0,75,54.34964738184276,121.9355382827526,0.0,-6.618121759533544,0.9790531680270333
K75_lc0.5_ls1_sig0.1_seed3,75,0.5,1.0,0.1,3,0.008064516129032258,75,52.707731043585234,120.26444868298239,0.0,-7.424493297905961,0.9758746728210103
K75_lc0.5_ls1_sig0.1_seed4,75,0.5,1.0,0.1,4,0.008064516129032258,75,53.785514520692175,121.76270510982306,0.0,-7.095838034219355,0.9771701416345185
K75_lc0.5_ls2_sig0_seed0,75,0.5,2.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls2_sig0_seed1,75,0.5,2.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls2_sig0_seed2,75,0.5,2.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls2_sig0_seed3,75,0.5,2.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls2_sig0_seed4,75,0.5,2.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-30.0,0.8868882237568703
K75_lc0.5_ls2_sig0.05_seed0,75,0.5,2.0,0.05,0,0.0,75,48.71363949273486,134.33107015044772,0.0,-18.451895582488994,0.9324076807106711
K75_lc0.5_ls2_sig0.05_seed1,75,0.5,2.0,0.05,1,0.0,75,48.618178773594714,133.69487072804802,0.0,-18.229256590429294,0.9332852624893683
K75_lc0.5_ls2_sig0.05_seed2,75,0.5,2.0,0.05,2,0.0,75,48.97967937405566,134.21029999053124,0.0,-18.125470621209963,0.933694358284443
K75_lc0.5_ls2_sig0.05_seed3,75,0.5,2.0,0.05,3,0.008064516129032258,75,48.26890294646219,133.37557129696557,0.0,-18.418882702020596,0.9325378084214254
K75_lc0.5_ls2_sig0.05_seed4,75,0.5,2.0,0.05,4,0.008064516129032258,75,48.78143269991062,134.2650269827892,0.0,-18.351080791483987,0.932805064936995
K75_lc0.5_ls2_sig0.1_seed0,75,0.5,2.0,0.1,0,0.0,75,54.54402150265943,123.61754360378316,0.0,-7.264750299232148,0.976504335862572
K75_lc0.5_ls2_sig0.1_seed1,75,0.5,2.0,0.1,1,0.0,75,53.66737528285159,121.21931108746855,0.0,-6.94228026088269,0.9777754242160235
K75_lc0.5_ls2_sig0.1_seed2,75,0.5,2.0,0.1,2,0.0,75,54.34964738184276,121.9355382827526,0.0,-6.618121759533544,0.9790531680270333
K75_lc0.5_ls2_sig0.1_seed3,75,0.5,2.0,0.1,3,0.008064516129032258,75,52.707731043585234,120.26444868298239,0.0,-7.424493297905961,0.9758746728210103
K75_lc0.5_ls2_sig0.1_seed4,75,0.5,2.0,0.1,4,0.008064516129032258,75,53.785514520692175,121.76270510982306,0.0,-7.095838034219355,0.9771701416345185
K75_lc1_ls0.5_sig0_seed0,75,1.0,0.5,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls0.5_sig0_seed1,75,1.0,0.5,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls0.5_sig0_seed2,75,1.0,0.5,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls0.5_sig0_seed3,75,1.0,0.5,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls0.5_sig0_seed4,75,1.0,0.5,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls0.5_sig0.05_seed0,75,1.0,0.5,0.05,0,0.0,75,46.97131645379838,131.82514669648376,0.0,-84.85383024268538,0.6706694856671097
K75_lc1_ls0.5_sig0.05_seed1,75,1.0,0.5,0.05,1,0.0,75,47.38977331695674,131.82410274098225,0.0,-84.43432942402552,0.6723230427156688
K75_lc1_ls0.5_sig0.05_seed2,75,1.0,0.5,0.05,2,0.0,75,47.05172587216348,131.3978089494571,0.0,-84.34608307729363,0.6726708855854736
K75_lc1_ls0.5_sig0.05_seed3,75,1.0,0.5,0.05,3,0.016260162601626018,75,46.831747859308955,131.1685802164288,0.0,-84.33683235711985,0.6727073493845109
K75_lc1_ls0.5_sig0.05_seed4,75,1.0,0.5,0.05,4,0.008064516129032258,75,47.384656624321885,132.28305030041813,0.0,-84.89839367609625,0.6704938288479885
K75_lc1_ls0.5_sig0.1_seed0,75,1.0,0.5,0.1,0,0.0,75,49.93827095095833,116.65966037829702,0.0,-66.72138942733869,0.7421425888986626
K75_lc1_ls0.5_sig0.1_seed1,75,1.0,0.5,0.1,1,0.0,75,50.304652023337745,116.19922743870711,0.0,-65.89457541536936,0.7454016627228971
K75_lc1_ls0.5_sig0.1_seed2,75,1.0,0.5,0.1,2,0.0,75,50.175518213886726,115.93411297217108,0.0,-65.75859475828435,0.7459376611381301
K75_lc1_ls0.5_sig0.1_seed3,75,1.0,0.5,0.1,3,0.016260162601626018,75,49.038260219967434,114.94168148069559,0.0,-65.90342126072815,0.7453667948292176
K75_lc1_ls0.5_sig0.1_seed4,75,1.0,0.5,0.1,4,0.008064516129032258,75,50.99815069700032,117.59347208102996,0.0,-66.59532138402963,0.7426395145120087
K75_lc1_ls1_sig0_seed0,75,1.0,1.0,0.0,0,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls1_sig0_seed1,75,1.0,1.0,0.0,1,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls1_sig0_seed2,75,1.0,1.0,0.0,2,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls1_sig0_seed3,75,1.0,1.0,0.0,3,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls1_sig0_seed4,75,1.0,1.0,0.0,4,0.6666666666666666,75,45.0,150.0,0.0,-105.0,0.5912588158379135
K75_lc1_ls1_sig0.05_seed0,75,1.0,1.0,0.05,0,0.0,75,46.97131645379838,131.82514669648376,0.0,-84.85383024268538,0.6706694856671097
K75_lc1_ls1_sig0.05_seed1,75,1.0,1.0,0.05,1,0.0,75,47.38977331695674,131.82410274098225,0.0,-84.43432942402552,0.6723230427156688
K75_lc1_ls1_sig0.05_seed2,75,1.0,1.0,0.05,2,0.0,75,47.05172587216348,131.3978089494571,0.0,-84.34608307729363,0.6726708855854736
K75_lc1_ls1_sig0.05_seed3,75,1.0,1.0,0.05,3,0.016260162601626018,75,46.831747859308955,131.1685802164288,0.0,-84.33683235711985,0.6727073493845109
K75_lc1_ls1_sig0.05_seed4,75,1.0,1.0,0.05,4,0.008064516129032258,75,47.384656624321885,132.28305030041813,0.0,-84.89839367609625,0.6704938288479885
K75_lc1_ls1_sig0.1_seed0,75,1.0,1.0,0.1,0,0.0,75,49.93827095095833,116.65966037829702,0.0,-66.72138942733869,0.7421425888986626
K75_lc1_ls1_sig0.1_seed1,75,1.0,1.0,0.1,1,0.0,75,50.304652023337745,116.19922743870711,0.0,-65.89457541536936,0.7454016627228971
K75_lc1_ls1_sig0.1_seed2,75,1.0,1.0,0.1,2,0.0,75,50.175518213886726,115.93411297217108,0.0,-65.75859475828435,0.7459376611381301
K75_lc1_ls1_sig0.1_seed3,75,1.0,1.0,0.1,3,0.016260162601626018,75,49.038260219967434,114.94168148069559,0.0,-65.90342126072815,0.7453667948292176
